epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps,tau
105,1316,130.29999999999683,0 days 00:06:04.663719,14.448314,65174,9.999999999994632e-05,0.9999926970002232,150000,0 days 05:07:07.038431,True,False,0,0.01
106,654,64.10000000000058,0 days 00:02:42.726598,14.437375,65829,9.999999999994632e-05,0.9999927240002254,150000,0 days 05:09:53.399099,True,False,0,0.01
107,599,58.60000000000058,0 days 00:02:31.503121,14.502674,66429,9.999999999994632e-05,0.9999927486668941,150000,0 days 05:12:28.533136,True,False,0,0.01
108,313,30.00000000000017,0 days 00:01:16.501895,14.688699,66743,9.999999999994632e-05,0.9999927616668952,150000,0 days 05:13:48.670345,True,False,0,0.01
109,549,53.600000000000506,0 days 00:02:12.367650,14.465186,67293,9.999999999994632e-05,0.9999927843335638,150000,0 days 05:16:04.672571,True,False,0,0.01
110,358,34.500000000000234,0 days 00:01:24.677688,14.6956005,67652,9.999999999994632e-05,0.9999927990002316,150000,0 days 05:17:32.986820,True,False,0,0.01
111,662,64.90000000000053,0 days 00:02:41.631969,14.512183,68315,9.999999999994632e-05,0.9999928263335672,150000,0 days 05:20:18.246711,True,False,0,0.01
112,324,31.100000000000186,0 days 00:01:24.739136,14.60415,68640,9.999999999994632e-05,0.9999928396669017,150000,0 days 05:21:46.609898,True,False,0,0.01
113,503,49.00000000000044,0 days 00:02:02.990082,14.613128,69144,9.999999999994632e-05,0.99999286033357,150000,0 days 05:23:53.230853,True,False,0,0.01
114,421,40.800000000000324,0 days 00:01:45.985268,14.608774,69566,9.999999999994632e-05,0.9999928776669048,150000,0 days 05:25:42.847995,True,False,0,0.01
115,581,56.80000000000055,0 days 00:02:26.197308,14.429506,70148,9.999999999994632e-05,0.9999929016669068,150000,0 days 05:28:12.699045,True,False,0,0.01
116,1430,141.69999999999618,0 days 00:06:14.799333,,71579,9.999999999994632e-05,0.999992961000245,150000,0 days 05:34:31.123787,True,False,0,0.01
117,1036,102.2999999999984,0 days 00:04:33.527986,14.347036,72616,9.999999999994632e-05,0.9999930040002486,150000,0 days 05:39:08.285175,True,False,0,0.01
118,602,58.90000000000058,0 days 00:02:35.846871,14.657148,73219,9.999999999994632e-05,0.9999930290002507,150000,0 days 05:41:47.764041,True,False,0,0.01
119,298,28.50000000000015,0 days 00:01:17.260853,14.485283,73518,9.999999999994632e-05,0.999993041333585,150000,0 days 05:43:08.652144,True,False,0,0.01
120,641,62.80000000000064,0 days 00:02:41.207450,14.464433,74160,9.999999999994632e-05,0.9999930680002539,150000,0 days 05:45:53.485431,True,False,0,0.01
121,290,27.700000000000138,0 days 00:01:17.951621,,74451,9.999999999994632e-05,0.9999930800002549,150000,0 days 06:00:52.854077,True,False,0,0.01
122,938,92.49999999999896,0 days 00:04:14.904590,14.416345,75390,9.999999999994632e-05,0.9999931190002581,150000,0 days 06:05:11.424716,True,False,0,0.01
123,477,46.400000000000404,0 days 00:02:06.195364,14.52312,75868,9.999999999994632e-05,0.9999931386669264,150000,0 days 06:07:21.259742,True,False,0,0.01
124,271,25.80000000000011,0 days 00:01:11.803038,14.54648,76140,9.999999999994632e-05,0.9999931496669273,150000,0 days 06:08:36.690021,True,False,0,0.01
125,901,88.79999999999917,0 days 00:04:07.120829,14.703735,77042,9.999999999994632e-05,0.9999931870002637,150000,0 days 06:12:47.444996,True,False,0,0.01
