epoch,epoch_steps,tot_steps,tot_run_time,epsilon
1205,188,18576,0 days 09:09:33.666481000,1
1206,94,18671,0 days 09:12:20.570584000,1
1207,72,18744,0 days 09:14:30.507362000,1
1208,65,18810,0 days 09:16:28.193860000,1
1209,113,18924,0 days 09:19:48.513789000,1
1210,71,18996,0 days 09:21:55.341835000,1
1211,130,19127,0 days 09:25:46.182834000,1
1212,59,19187,0 days 09:27:33.909952000,1
1213,63,19251,0 days 09:29:27.758097000,1
1214,71,19323,0 days 09:31:32.426022000,1
1215,86,19410,0 days 09:34:09.834808000,1
1216,79,19490,0 days 09:36:28.791640000,1
1217,78,19569,0 days 09:38:52.567594000,1
1218,86,19656,0 days 09:41:30.986278000,1
1219,85,19742,0 days 09:44:04.340448000,1
1220,118,19861,0 days 09:48:31.760267000,1
1221,44,19906,0 days 09:49:56.646587000,1
1222,71,19978,0 days 09:52:01.132717000,1
1223,55,20034,0 days 09:53:41.075496000,1
1224,59,20094,0 days 09:55:27.409422000,1
1225,43,20138,0 days 09:56:43.830466000,1
1226,76,20215,0 days 09:59:05.273957000,1
1227,71,20287,0 days 10:01:05.165725000,1
1228,68,20356,0 days 10:03:12.738311000,1
1229,111,20468,0 days 10:06:28.669993000,1
1230,76,20545,0 days 10:08:44.001049000,1
1231,125,20671,0 days 10:12:18.330968000,1
1232,87,20759,0 days 10:14:52.568491000,1
1233,66,20826,0 days 10:16:53.504302000,1
1234,39,20866,0 days 10:18:05.006796000,1
1235,93,20960,0 days 10:20:49.663605000,1
1236,66,21027,0 days 10:22:47.545219000,1
1237,64,21092,0 days 10:24:38.868308000,1
1238,95,21188,0 days 10:27:19.525934000,1
1239,113,21302,0 days 10:30:46.493438000,1
0,53,54,0 days 00:03:02.301109000,1
1,215,270,0 days 00:08:46.417814000,1
2,100,371,0 days 00:11:38.479597000,1
3,43,415,0 days 00:12:44.765264000,1
4,72,488,0 days 00:14:52.720866000,1
5,52,541,0 days 00:16:27.502569000,1
6,79,621,0 days 00:18:39.348066000,1
7,68,690,0 days 00:20:39.191595000,1
8,111,802,0 days 00:23:36.241067000,1
9,98,901,0 days 00:26:18.750733000,1
10,130,1032,0 days 00:29:48.680745000,1
11,110,1143,0 days 00:32:45.274040000,1
12,113,1257,0 days 00:35:55.797062000,1
13,150,1408,0 days 00:40:05.443544000,1
14,93,1502,0 days 00:42:47.110102000,1
15,102,1605,0 days 00:45:44.624482000,1
16,77,1683,0 days 00:48:00.068164000,1
17,136,1820,0 days 00:51:54.327074000,1
18,153,1974,0 days 00:56:08.671181000,1
19,124,2099,0 days 00:59:42.571746000,1
20,101,2201,0 days 01:03:47.584623000,1
21,157,2359,0 days 01:08:21.183541000,1
22,203,2563,0 days 01:13:50.021483000,1
23,149,2713,0 days 01:17:59.230516000,1
24,120,2834,0 days 01:21:20.408596000,1
25,76,2911,0 days 01:23:32.678759000,1
26,156,3068,0 days 01:27:57.611823000,1
27,141,3210,0 days 01:31:48.732233000,1
28,94,3305,0 days 01:34:21.001319000,1
29,136,3442,0 days 01:38:15.235132000,1
30,125,3568,0 days 01:41:46.648002000,1
31,149,3718,0 days 01:46:00.227016000,1
32,100,3819,0 days 01:48:58.361439000,1
33,136,3956,0 days 01:52:48.572297000,1
34,108,4065,0 days 01:55:49.536091000,1
35,197,4263,0 days 02:01:15.848920000,1
36,176,4440,0 days 02:06:02.641735000,1
37,158,4599,0 days 02:10:18.374106000,1
38,176,4776,0 days 02:15:07.976945000,1
39,208,4985,0 days 02:20:52.126363000,1
40,208,5194,0 days 02:27:59.425238000,1
41,179,5374,0 days 02:32:50.706291000,1
42,154,5529,0 days 02:37:06.974689000,1
43,155,5685,0 days 02:41:22.614477000,1
44,171,5857,0 days 02:46:08.405457000,1
45,164,6022,0 days 02:50:40.259636000,1
46,177,6200,0 days 02:55:36.531440000,1
47,143,6344,0 days 02:59:34.024323000,1
48,175,6520,0 days 03:04:20.786577000,1
49,221,6742,0 days 03:10:24.194581000,1
50,192,6935,0 days 03:15:42.667944000,1
51,152,7088,0 days 03:19:53.118683000,1
52,208,7297,0 days 03:25:33.765106000,1
53,169,7467,0 days 03:30:17.282284000,1
54,161,7629,0 days 03:34:45.954316000,1
55,91,7721,0 days 03:37:19.634680000,1
56,72,7794,0 days 03:39:26.312093000,1
57,102,7897,0 days 03:42:19.152575000,1
58,67,7965,0 days 03:44:14.139049000,1
59,103,8069,0 days 03:47:09.374770000,1
60,153,8223,0 days 03:53:08.364204000,1
61,52,8276,0 days 03:54:40.296991000,1
62,170,8447,0 days 03:59:25.852824000,1
63,59,8507,0 days 04:01:06.425648000,1
64,149,8657,0 days 04:05:14.817773000,1
65,112,8770,0 days 04:08:22.214923000,1
66,173,8944,0 days 04:13:12.259553000,1
67,53,8998,0 days 04:14:46.097636000,1
68,146,9145,0 days 04:18:51.269006000,1
69,177,9323,0 days 04:23:44.389386000,1
70,170,9494,0 days 04:28:23.379226000,1
71,158,9653,0 days 04:32:46.143346000,1
72,150,9804,0 days 04:36:58.897951000,1
73,219,10024,0 days 04:42:57.166624000,1
74,141,10166,0 days 04:46:52.578590000,1
75,164,10331,0 days 04:51:33.066950000,1
76,137,10469,0 days 04:55:24.448665000,1
77,221,10691,0 days 05:01:26.775066000,1
78,142,10834,0 days 05:05:35.188453000,1
79,99,10934,0 days 05:08:22.257826000,1
80,158,11093,0 days 05:14:55.978841000,1
81,151,11245,0 days 05:19:12.380104000,1
82,172,11418,0 days 05:24:01.032485000,1
83,158,11577,0 days 05:28:30.902772000,1
84,72,11650,0 days 05:30:39.022514000,1
85,179,11830,0 days 05:35:35.144350000,1
86,44,11875,0 days 05:36:54.711920000,1
87,146,12022,0 days 05:41:05.565900000,1
88,189,12212,0 days 05:46:19.720131000,1
89,47,12260,0 days 05:47:39.989780000,1
90,78,12339,0 days 05:49:53.638586000,1
91,269,12609,0 days 05:57:16.692820000,1
92,210,12820,0 days 06:03:04.898019000,1
93,190,13011,0 days 06:08:18.552516000,1
94,125,13137,0 days 06:12:00.391483000,1
95,204,13342,0 days 06:17:42.395729000,1
96,168,13511,0 days 06:22:28.765991000,1
97,127,13639,0 days 06:26:11.436092000,1
98,168,13808,0 days 06:30:58.495008000,1
99,160,13969,0 days 06:35:30.613703000,1
100,102,14072,0 days 06:40:48.087392000,1
101,172,14245,0 days 06:45:42.616050000,1
102,156,14402,0 days 06:50:18.831719000,1
103,243,14646,0 days 06:56:54.025168000,1
104,96,14743,0 days 06:59:52.257445000,1
105,170,14914,0 days 07:04:46.071246000,1
106,141,15056,0 days 07:08:51.585507000,1
107,245,15302,0 days 07:15:34.037031000,1
108,186,15489,0 days 07:20:45.180527000,1
109,72,15562,0 days 07:22:56.196476000,1
110,119,15682,0 days 07:26:26.433745000,1
111,69,15752,0 days 07:28:29.018114000,1
112,177,15930,0 days 07:33:24.616870000,1
113,298,16229,0 days 07:41:34.986897000,1
114,120,16350,0 days 07:45:07.067473000,1
115,115,16466,0 days 07:48:18.017169000,1
116,166,16633,0 days 07:52:52.885810000,1
117,103,16737,0 days 07:55:53.373450000,1
118,151,16889,0 days 08:00:15.578962000,1
119,153,17043,0 days 08:04:42.949223000,1
120,118,17162,0 days 08:10:38.933221000,1
121,21,17184,0 days 08:11:19.715710000,1
122,177,17362,0 days 08:16:20.532719000,1
123,182,17545,0 days 08:21:30.645816000,1
124,196,17742,0 days 08:27:02.601656000,1
125,182,17925,0 days 08:32:14.016637000,1
126,58,17984,0 days 08:33:59.078675000,1
127,152,18137,0 days 08:38:23.112511000,1
128,38,18176,0 days 08:39:31.534050000,1
129,50,18227,0 days 08:40:58.813896000,1
130,72,18300,0 days 08:43:05.783651000,1
131,80,18381,0 days 08:45:26.359146000,1
132,288,18670,0 days 08:53:21.326142000,1
133,181,18852,0 days 08:58:31.548372000,1
134,190,19043,0 days 09:03:58.103508000,1
135,183,19227,0 days 09:09:04.382997000,1
136,160,19388,0 days 09:13:36.936514000,1
137,97,19486,0 days 09:16:22.681510000,1
138,214,19701,0 days 09:22:19.756900000,1
139,13,19715,0 days 09:22:44.765144000,1
140,213,19929,0 days 09:31:26.462104000,1
141,75,20005,0 days 09:33:36.271931000,1
142,168,20174,0 days 09:38:33.227141000,1
143,103,20278,0 days 09:41:32.522239000,1
144,184,20463,0 days 09:46:49.040965000,1
145,82,20546,0 days 09:49:17.901801000,1
146,66,20613,0 days 09:51:14.272508000,1
147,137,20751,0 days 09:55:09.367745000,1
148,82,20834,0 days 09:57:29.844933000,1
149,59,20894,0 days 09:59:12.027591000,1
150,221,21116,0 days 10:05:29.797214000,1
151,181,21298,0 days 10:10:34.428694000,1
152,160,21459,0 days 10:15:09.963020000,1
153,52,21512,0 days 10:16:46.573320000,1
154,220,21733,0 days 10:23:01.078227000,1
155,86,21820,0 days 10:25:30.439801000,1
156,113,21934,0 days 10:28:47.166247000,1
157,75,22010,0 days 10:31:00.236141000,1
158,224,22235,0 days 10:37:23.611468000,1
159,199,22435,0 days 10:43:09.388569000,1
160,217,22653,0 days 10:52:17.373585000,1
161,152,22806,0 days 10:56:42.413142000,1
162,146,22953,0 days 11:01:00.160719000,1
163,248,23202,0 days 11:08:00.577181000,1
164,178,23381,0 days 11:13:08.991079000,1
165,142,23524,0 days 11:17:14.602421000,1
166,121,23646,0 days 11:20:47.794370000,1
167,149,23796,0 days 11:25:13.036123000,1
168,171,23968,0 days 11:30:04.068828000,1
169,126,24095,0 days 11:33:47.853304000,1
170,190,24286,0 days 11:39:08.182130000,1
171,158,24445,0 days 11:43:43.599959000,1
172,200,24646,0 days 11:49:26.159466000,1
173,278,24925,0 days 11:57:18.756720000,1
174,292,25218,0 days 12:05:33.871720000,1
175,169,25388,0 days 12:10:21.959963000,1
176,137,25526,0 days 12:14:18.029413000,1
177,214,25741,0 days 12:20:27.146277000,1
178,159,25901,0 days 12:24:59.446517000,1
179,138,26040,0 days 12:29:07.433955000,1
180,221,26262,0 days 12:39:29.229603000,1
181,22,26285,0 days 12:40:13.121160000,1
182,16,26302,0 days 12:40:46.255392000,1
183,214,26517,0 days 12:46:53.816628000,1
184,173,26691,0 days 12:51:59.373125000,1
185,139,26831,0 days 12:56:05.782530000,1
186,187,27019,0 days 13:01:31.115323000,1
187,159,27179,0 days 13:06:06.748562000,1
188,162,27342,0 days 13:10:50.114038000,1
189,167,27510,0 days 13:15:32.686445000,1
190,218,27729,0 days 13:21:46.456959000,1
191,172,27902,0 days 13:26:45.272079000,1
192,142,28045,0 days 13:30:55.995076000,1
193,145,28191,0 days 13:35:05.977024000,1
194,198,28390,0 days 13:40:39.917912000,1
195,201,28592,0 days 13:46:32.661533000,1
196,157,28750,0 days 13:51:13.054763000,1
197,220,28971,0 days 13:57:34.662200000,1
198,200,29172,0 days 14:03:21.601501000,1
199,142,29315,0 days 14:07:24.059898000,1
200,93,29409,0 days 14:14:32.081592000,1
201,134,29544,0 days 14:18:29.117528000,1
202,265,29810,0 days 14:26:02.028848000,1
203,199,30010,0 days 14:31:38.240489000,1
204,94,30105,0 days 14:34:24.948185000,1
205,240,30346,0 days 14:41:19.999735000,1
206,187,30534,0 days 14:46:42.406452000,1
207,243,30778,0 days 14:53:37.373943000,1
208,199,30978,0 days 14:59:22.276096000,1
209,169,31148,0 days 15:04:13.769533000,1
210,153,31302,0 days 15:08:50.031843000,1
211,192,31495,0 days 15:14:22.822154000,1
212,226,31722,0 days 15:20:52.482692000,1
213,239,31962,0 days 15:27:43.609752000,1
214,62,32025,0 days 15:29:30.002919000,1
215,196,32222,0 days 15:35:07.389843000,1
216,186,32409,0 days 15:40:46.260231000,1
217,42,32452,0 days 15:42:04.304684000,1
218,158,32611,0 days 15:46:41.414861000,1
219,261,32873,0 days 15:55:15.047908000,1
0,41,42,0 days 00:06:14.516588000,1
1,42,85,0 days 00:07:28.084933000,1
2,150,236,0 days 00:11:52.132138000,1
3,168,405,0 days 00:16:45.193252000,1
4,65,471,0 days 00:18:38.982681000,1
5,226,698,0 days 00:24:54.680536000,1
6,154,853,0 days 00:29:27.631262000,1
7,164,1018,0 days 00:34:15.030595000,1
8,198,1217,0 days 00:39:52.081482000,1
9,173,1391,0 days 00:44:47.459163000,1
10,199,1591,0 days 00:50:26.119133000,1
11,209,1801,0 days 00:56:31.243631000,1
12,301,2103,0 days 01:04:57.065022000,1
13,189,2293,0 days 01:10:31.541863000,1
14,33,2327,0 days 01:11:32.389096000,1
15,238,2566,0 days 01:18:20.539812000,1
16,185,2752,0 days 01:23:39.642004000,1
17,60,2813,0 days 01:25:30.998303000,1
18,236,3050,0 days 01:32:20.808206000,1
19,194,3245,0 days 01:37:57.280099000,1
20,187,3433,0 days 01:48:04.756641000,1
21,161,3595,0 days 01:52:55.585591000,1
22,165,3761,0 days 01:57:49.961679000,1
23,231,3993,0 days 02:04:35.190239000,1
24,222,4216,0 days 02:11:05.726173000,1
25,176,4393,0 days 02:16:19.282919000,1
26,245,4639,0 days 02:23:26.472335000,1
27,243,4883,0 days 02:30:27.941743000,1
28,171,5055,0 days 02:35:28.431662000,1
29,174,5230,0 days 02:40:38.167970000,1
30,196,5427,0 days 02:46:20.523862000,1
31,175,5603,0 days 02:51:23.012475000,1
32,311,5915,0 days 03:00:21.213019000,1
33,178,6094,0 days 03:05:37.899720000,1
34,88,6183,0 days 03:08:15.594662000,1
35,250,6434,0 days 03:15:27.927528000,1
36,319,6754,0 days 03:24:40.500698000,1
37,220,6975,0 days 03:31:06.042068000,1
38,323,7299,0 days 03:40:24.277888000,1
39,135,7435,0 days 03:44:20.419753000,1
40,256,7692,0 days 03:57:55.981258000,1
41,17,7710,0 days 03:58:32.822353000,1
42,271,7982,0 days 04:06:19.834497000,1
43,260,8243,0 days 04:13:51.199649000,1
44,264,8508,0 days 04:21:38.452080000,1
45,234,8743,0 days 04:28:29.551152000,1
46,220,8964,0 days 04:35:02.895026000,1
47,83,9048,0 days 04:37:29.016255000,1
48,243,9292,0 days 04:44:25.242692000,1
49,276,9569,0 days 04:52:26.669883000,1
50,254,9824,0 days 04:59:48.127271000,1
51,246,10071,0 days 05:06:58.164532000,1
52,185,10257,0 days 05:12:26.946683000,1
53,133,10391,0 days 05:16:33.213589000,1
54,151,10543,0 days 05:21:05.661152000,1
55,120,10664,0 days 05:24:46.736436000,1
56,195,10860,0 days 05:30:31.134467000,1
57,93,10954,0 days 05:33:19.618684000,1
58,299,11254,0 days 05:41:57.881365000,1
59,157,11412,0 days 05:46:37.893764000,1
60,158,11571,0 days 05:58:41.603564000,1
61,26,11598,0 days 05:59:31.779389000,1
62,50,11649,0 days 06:01:05.419535000,1
63,320,11970,0 days 06:10:19.677448000,1
64,225,12196,0 days 06:16:58.881216000,1
65,118,12315,0 days 06:20:30.778308000,1
66,160,12476,0 days 06:25:17.255580000,1
67,221,12698,0 days 06:31:48.407113000,1
68,12,12711,0 days 06:32:14.797381000,1
69,293,13005,0 days 06:40:50.337501000,1
70,167,13173,0 days 06:45:47.276227000,1
71,165,13339,0 days 06:50:38.087699000,1
72,132,13472,0 days 06:54:36.053759000,1
73,167,13640,0 days 06:59:30.260834000,1
74,193,13834,0 days 07:05:17.902179000,1
75,213,14048,0 days 07:11:38.543551000,1
76,311,14360,0 days 07:20:34.018759000,1
77,309,14670,0 days 07:29:40.125665000,1
78,234,14905,0 days 07:36:26.096765000,1
79,219,15125,0 days 07:42:49.503355000,1
80,66,15192,0 days 07:52:46.312566000,1
81,52,15245,0 days 07:54:27.423026000,1
82,86,15332,0 days 07:56:59.312204000,1
83,165,15498,0 days 08:01:54.992226000,1
84,203,15702,0 days 08:07:49.558305000,1
85,260,15963,0 days 08:15:33.298138000,1
86,178,16142,0 days 08:20:47.626317000,1
87,126,16269,0 days 08:24:31.204325000,1
88,194,16464,0 days 08:30:11.699590000,1
89,168,16633,0 days 08:35:13.115399000,1
90,278,16912,0 days 08:43:23.026767000,1
91,146,17059,0 days 08:47:44.105282000,1
92,298,17358,0 days 08:56:26.440956000,1
93,158,17517,0 days 09:01:11.635012000,1
94,181,17699,0 days 09:06:40.750886000,1
95,156,17856,0 days 09:11:21.858919000,1
96,198,18055,0 days 09:17:19.979702000,1
97,217,18273,0 days 09:23:48.942334000,1
98,239,18513,0 days 09:30:57.060965000,1
99,52,18566,0 days 09:32:36.891369000,1
100,131,18698,0 days 09:45:20.985402000,1
101,96,18795,0 days 09:48:17.758692000,1
102,125,18921,0 days 09:51:59.988059000,1
103,206,19128,0 days 09:58:06.047032000,1
104,251,19380,0 days 10:05:24.579927000,1
105,285,19666,0 days 10:13:51.339201000,1
106,193,19860,0 days 10:19:38.307022000,1
107,211,20072,0 days 10:25:56.475780000,1
108,206,20279,0 days 10:32:01.044368000,1
109,35,20315,0 days 10:33:10.283620000,1
110,86,20402,0 days 10:35:55.553292000,1
111,144,20547,0 days 10:40:17.493815000,1
112,8,20556,0 days 10:40:36.841281000,1
113,96,20653,0 days 10:43:34.364656000,1
114,305,20959,0 days 10:52:38.781156000,1
115,264,21224,0 days 11:00:43.242046000,1
116,200,21425,0 days 11:06:52.042750000,1
117,154,21580,0 days 11:11:35.682783000,1
118,30,21611,0 days 11:12:30.165210000,1
119,19,21631,0 days 11:13:05.127093000,1
120,282,21914,0 days 11:32:44.625354000,1
