epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net
1498,13,-0.01000000000000012,0 days 00:00:02.965024,0.025284905,13995,1,0.4,13995,0 days 02:46:44.188619,True,True
1499,14,0.08999999999999986,0 days 00:00:04.149792,0.012649065,14010,1,0.4,14010,0 days 02:46:51.989816,True,True
1500,7,-0.61,0 days 00:00:03.799324,0.013488453,14018,1,0.4,14018,0 days 02:46:59.439229,True,True
1501,7,-0.61,0 days 00:00:02.099009,0.03204108,14026,1,0.4,14026,0 days 02:47:05.189994,True,True
1502,8,-0.51,0 days 00:00:02.148595,0.0021534313,14035,1,0.4,14035,0 days 02:47:10.990051,True,True
1503,17,0.3900000000000001,0 days 00:00:07.132928,0.0043789414,14053,1,0.4,14053,0 days 02:47:21.774139,True,True
1504,6,-0.71,0 days 00:00:02.615944,0.012504162,14060,1,0.4,14060,0 days 02:47:28.040597,True,True
1505,6,-0.71,0 days 00:00:02.050479,0.013058143,14067,1,0.4,14067,0 days 02:47:33.741496,True,True
1506,6,-0.71,0 days 00:00:02.615448,0.013210872,14074,1,0.4,14074,0 days 02:47:40.007413,True,True
1507,7,-0.61,0 days 00:00:02.098727,0.016581092,14082,1,0.4,14082,0 days 02:47:45.757564,True,True
1508,7,-0.61,0 days 00:00:02.099252,0.037597753,14090,1,0.4,14090,0 days 02:47:51.508186,True,True
1509,6,-0.71,0 days 00:00:02.049972,0.03766259,14097,1,0.4,14097,0 days 02:47:57.209066,True,True
1510,8,-0.51,0 days 00:00:02.149051,0.006562158,14106,1,0.4,14106,0 days 02:48:03.008954,True,True
1511,6,-0.71,0 days 00:00:02.050518,0.038192112,14113,1,0.4,14113,0 days 02:48:08.709934,True,True
1512,17,0.3900000000000001,0 days 00:00:03.166397,0.021632582,14131,1,0.4,14131,0 days 02:48:15.526541,True,True
1513,12,-0.1100000000000001,0 days 00:00:04.049162,0.009172887,14144,1,0.4,14144,0 days 02:48:23.226593,True,True
1514,6,-0.71,0 days 00:00:02.614978,0.03205944,14151,1,0.4,14151,0 days 02:48:29.492869,True,True
1515,6,-0.71,0 days 00:00:02.049816,0.008922787,14158,1,0.4,14158,0 days 02:48:35.194161,True,True
1516,9,-0.41000000000000003,0 days 00:00:02.199944,0.021379229,14168,1,0.4,14168,0 days 02:48:41.043658,True,True
1517,6,-0.71,0 days 00:00:02.616331,0.03473932,14175,1,0.4,14175,0 days 02:48:47.310604,True,True
1518,7,-0.61,0 days 00:00:03.234150,0.021476481,14183,1,0.4,14183,0 days 02:48:54.194974,True,True
1519,6,-0.71,0 days 00:00:02.615903,0.01189679,14190,1,0.4,14190,0 days 02:49:00.461005,True,True
1520,6,-0.71,0 days 00:00:02.048465,0.028206581,14197,1,0.4,14197,0 days 02:49:06.161278,True,True
1521,13,-0.01000000000000012,0 days 00:00:02.965581,0.016867198,14211,1,0.4,14211,0 days 02:49:12.778579,True,True
1522,13,-0.01000000000000012,0 days 00:00:02.966196,-0.0058701844,14225,1,0.4,14225,0 days 02:49:19.395254,True,True
1523,6,-0.71,0 days 00:00:02.616369,0.03224198,14232,1,0.4,14232,0 days 02:49:25.661903,True,True
1524,6,-0.71,0 days 00:00:02.048709,0.032760285,14239,1,0.4,14239,0 days 02:49:31.362635,True,True
1525,8,-0.51,0 days 00:00:04.416675,0.0021382335,14248,1,0.4,14248,0 days 02:49:39.430024,True,True
1526,6,-0.71,0 days 00:00:02.048849,0.014094706,14255,1,0.4,14255,0 days 02:49:45.129729,True,True
1527,6,-0.71,0 days 00:00:02.049351,0.0069307084,14262,1,0.4,14262,0 days 02:49:50.830209,True,True
1528,6,-0.71,0 days 00:00:02.615431,0.010191677,14269,1,0.4,14269,0 days 02:49:57.096340,True,True
1529,6,-0.71,0 days 00:00:02.048789,0.012893426,14276,1,0.4,14276,0 days 02:50:02.796893,True,True
1530,6,-0.71,0 days 00:00:02.049035,0.017641285,14283,1,0.4,14283,0 days 02:50:08.497330,True,True
1531,6,-0.71,0 days 00:00:02.614534,0.00028486017,14290,1,0.4,14290,0 days 02:50:14.764184,True,True
1532,10,-0.31000000000000005,0 days 00:00:03.948784,0.023609014,14301,1,0.4,14301,0 days 02:50:22.364262,True,True
1533,6,-0.71,0 days 00:00:03.182620,0.02004199,14308,1,0.4,14308,0 days 02:50:29.198401,True,True
1534,6,-0.71,0 days 00:00:02.616204,-0.0061325794,14315,1,0.4,14315,0 days 02:50:35.465317,True,True
1535,6,-0.71,0 days 00:00:02.049766,0.010207815,14322,1,0.4,14322,0 days 02:50:41.165558,True,True
1536,13,-0.01000000000000012,0 days 00:00:02.965601,0.030146545,14336,1,0.4,14336,0 days 02:50:47.783015,True,True
1537,6,-0.71,0 days 00:00:02.615267,-0.0027908853,14343,1,0.4,14343,0 days 02:50:54.048965,True,True
1538,6,-0.71,0 days 00:00:02.049285,0.036967907,14350,1,0.4,14350,0 days 02:50:59.749524,True,True
1539,13,-0.01000000000000012,0 days 00:00:05.232695,0.015062124,14364,1,0.4,14364,0 days 02:51:08.633072,True,True
1540,7,-0.61,0 days 00:00:02.099384,0.007863343,14372,1,0.4,14372,0 days 02:51:14.383309,True,True
1541,6,-0.71,0 days 00:00:02.049321,-0.008927138,14379,1,0.4,14379,0 days 02:51:20.084117,True,True
1542,6,-0.71,0 days 00:00:02.049431,0.030995846,14386,1,0.4,14386,0 days 02:51:25.784395,True,True
1543,6,-0.71,0 days 00:00:02.050424,0.040542144,14393,1,0.4,14393,0 days 02:51:31.484648,True,True
1544,8,-0.51,0 days 00:00:02.148304,0.010821808,14402,1,0.4,14402,0 days 02:51:37.283839,True,True
1545,6,-0.71,0 days 00:00:03.182906,0.013458337,14409,1,0.4,14409,0 days 02:51:44.117847,True,True
1546,21,0.7900000000000005,0 days 00:00:07.332200,0.008462648,14431,1,0.4,14431,0 days 02:51:55.101644,True,True
1547,6,-0.71,0 days 00:00:02.050447,0.034706403,14438,1,0.4,14438,0 days 02:52:00.802537,True,True
1548,22,0.8900000000000003,0 days 00:00:09.083903,0.00740977,14461,1,0.4,14461,0 days 02:52:13.536585,True,True
1549,7,-0.61,0 days 00:00:03.798775,0.011763962,14469,1,0.4,14469,0 days 02:52:20.986256,True,True
1550,6,-0.71,0 days 00:00:02.616718,0.012921332,14476,1,0.4,14476,0 days 02:52:27.252993,True,True
1551,6,-0.71,0 days 00:00:02.049012,0.001262294,14483,1,0.4,14483,0 days 02:52:32.953396,True,True
1552,6,-0.71,0 days 00:00:02.616022,0.0537213,14490,1,0.4,14490,0 days 02:52:39.220203,True,True
1553,8,-0.51,0 days 00:00:03.281032,0.017174684,14499,1,0.4,14499,0 days 02:52:46.153175,True,True
1554,6,-0.71,0 days 00:00:03.182136,0.017990798,14506,1,0.4,14506,0 days 02:52:52.987143,True,True
1555,10,-0.31000000000000005,0 days 00:00:02.249746,0.051944353,14517,1,0.4,14517,0 days 02:52:58.887764,True,True
1556,6,-0.71,0 days 00:00:02.049779,0.041595243,14524,1,0.4,14524,0 days 02:53:04.588531,True,True
1557,8,-0.51,0 days 00:00:03.849948,0.019499226,14533,1,0.4,14533,0 days 02:53:12.088663,True,True
1558,6,-0.71,0 days 00:00:02.050028,0.04061299,14540,1,0.4,14540,0 days 02:53:17.788696,True,True
1559,15,0.18999999999999995,0 days 00:00:07.032844,0.016306436,14556,1,0.4,14556,0 days 02:53:28.472562,True,True
1560,6,-0.71,0 days 00:00:02.616106,0.03850611,14563,1,0.4,14563,0 days 02:53:34.739092,True,True
1561,6,-0.71,0 days 00:00:02.615384,0.014802267,14570,1,0.4,14570,0 days 02:53:41.006027,True,True
1562,6,-0.71,0 days 00:00:02.049262,0.021076223,14577,1,0.4,14577,0 days 02:53:46.706343,True,True
1563,17,0.3900000000000001,0 days 00:00:05.999112,0.013013864,14595,1,0.4,14595,0 days 02:53:56.356670,True,True
1564,6,-0.71,0 days 00:00:02.049332,0.040216744,14602,1,0.4,14602,0 days 02:54:02.057170,True,True
1565,7,-0.61,0 days 00:00:03.799331,0.020015288,14610,1,0.4,14610,0 days 02:54:09.507387,True,True
1566,6,-0.71,0 days 00:00:02.616987,0.00786197,14617,1,0.4,14617,0 days 02:54:15.774354,True,True
1567,14,0.08999999999999986,0 days 00:00:05.283062,0.017696094,14632,1,0.4,14632,0 days 02:54:24.708054,True,True
1568,7,-0.61,0 days 00:00:02.098936,0.019310467,14640,1,0.4,14640,0 days 02:54:30.457927,True,True
1569,13,-0.01000000000000012,0 days 00:00:04.665139,0.027280927,14654,1,0.4,14654,0 days 02:54:38.774908,True,True
1570,11,-0.21000000000000008,0 days 00:00:05.132919,0.011701203,14666,1,0.4,14666,0 days 02:54:47.559173,True,True
1571,6,-0.71,0 days 00:00:02.049087,0.0054366044,14673,1,0.4,14673,0 days 02:54:53.259031,True,True
1572,12,-0.1100000000000001,0 days 00:00:04.616064,0.034088727,14686,1,0.4,14686,0 days 02:55:01.526016,True,True
1573,8,-0.51,0 days 00:00:02.148840,0.004901524,14695,1,0.4,14695,0 days 02:55:07.326256,True,True
1574,7,-0.61,0 days 00:00:03.798359,0.033114627,14703,1,0.4,14703,0 days 02:55:14.776560,True,True
1575,6,-0.71,0 days 00:00:03.182674,0.019502517,14710,1,0.4,14710,0 days 02:55:21.610403,True,True
1576,6,-0.71,0 days 00:00:02.049158,0.012921358,14717,1,0.4,14717,0 days 02:55:27.310726,True,True
1577,7,-0.61,0 days 00:00:02.098980,0.013085255,14725,1,0.4,14725,0 days 02:55:33.060661,True,True
1578,6,-0.71,0 days 00:00:02.616664,0.03583244,14732,1,0.4,14732,0 days 02:55:39.327677,True,True
1579,17,0.3900000000000001,0 days 00:00:05.999883,0.021600595,14750,1,0.4,14750,0 days 02:55:48.979098,True,True
1580,6,-0.71,0 days 00:00:02.615248,0.029608008,14757,1,0.4,14757,0 days 02:55:55.245182,True,True
1581,15,0.18999999999999995,0 days 00:00:04.199756,0.016868256,14773,1,0.4,14773,0 days 02:56:03.095821,True,True
1582,6,-0.71,0 days 00:00:02.049136,0.033958618,14780,1,0.4,14780,0 days 02:56:08.795468,True,True
1583,14,0.08999999999999986,0 days 00:00:04.716716,0.0028957517,14795,1,0.4,14795,0 days 02:56:17.162901,True,True
1584,6,-0.71,0 days 00:00:02.048436,-0.01046595,14802,1,0.4,14802,0 days 02:56:22.862081,True,True
1585,8,-0.51,0 days 00:00:02.149004,0.0102819465,14811,1,0.4,14811,0 days 02:56:28.662881,True,True
1586,8,-0.51,0 days 00:00:03.849353,0.015000219,14820,1,0.4,14820,0 days 02:56:36.162977,True,True
1587,6,-0.71,0 days 00:00:02.614435,0.028627964,14827,1,0.4,14827,0 days 02:56:42.429756,True,True
1588,12,-0.1100000000000001,0 days 00:00:05.181948,0.028894292,14840,1,0.4,14840,0 days 02:56:51.263564,True,True
1589,6,-0.71,0 days 00:00:03.182489,0.019701766,14847,1,0.4,14847,0 days 02:56:58.097517,True,True
1590,17,0.3900000000000001,0 days 00:00:02.033742,0.010722264,14865,1,0.4,14865,0 days 02:57:03.782444,True,True
1591,6,-0.71,0 days 00:00:02.050086,0.040885203,14872,1,0.4,14872,0 days 02:57:09.481970,True,True
1592,7,-0.61,0 days 00:00:03.233040,0.026947942,14880,1,0.4,14880,0 days 02:57:16.364891,True,True
1593,6,-0.71,0 days 00:00:02.049722,0.016790492,14887,1,0.4,14887,0 days 02:57:22.065211,True,True
1594,7,-0.61,0 days 00:00:03.232256,0.036639728,14895,1,0.4,14895,0 days 02:57:28.948799,True,True
1595,6,-0.71,0 days 00:00:02.048849,-0.0072482727,14902,1,0.4,14902,0 days 02:57:34.649212,True,True
1596,6,-0.71,0 days 00:00:02.616598,0.03146273,14909,1,0.4,14909,0 days 02:57:40.916021,True,True
1597,8,-0.51,0 days 00:00:04.416506,0.01663699,14918,1,0.4,14918,0 days 02:57:48.983600,True,True
1598,6,-0.71,0 days 00:00:02.048770,0.013007688,14925,1,0.4,14925,0 days 02:57:54.683152,True,True
1599,7,-0.61,0 days 00:00:02.099301,0.024690786,14933,1,0.4,14933,0 days 02:58:00.433049,True,True
1600,19,0.5900000000000003,0 days 00:00:03.265793,0.028511535,14953,1,0.4,14953,0 days 02:58:07.351403,True,True
1601,6,-0.71,0 days 00:00:02.048941,0.040390637,14960,1,0.4,14960,0 days 02:58:13.050656,True,True
1602,8,-0.51,0 days 00:00:02.149824,0.023172282,14969,1,0.4,14969,0 days 02:58:18.851221,True,True
1603,6,-0.71,0 days 00:00:02.615638,0.012346455,14976,1,0.4,14976,0 days 02:58:25.117591,True,True
1604,6,-0.71,0 days 00:00:02.049727,0.0020248815,14983,1,0.4,14983,0 days 02:58:30.818095,True,True
1605,6,-0.71,0 days 00:00:02.049678,0.010563783,14990,1,0.4,14990,0 days 02:58:36.518335,True,True
1606,13,-0.01000000000000012,0 days 00:00:05.232420,0.04326567,15004,1,0.4,15004,0 days 02:58:45.401815,True,True
1607,8,-0.51,0 days 00:00:02.149780,0.03516243,15013,1,0.4,15013,0 days 02:58:51.202675,True,True
1608,7,-0.61,0 days 00:00:02.099582,0.0059833163,15021,1,0.4,15021,0 days 02:58:56.952378,True,True
1609,5,-0.8099999999999999,0 days 00:00:03.133004,0.03506184,15027,1,0.4,15027,0 days 02:59:03.736385,True,True
1610,7,-0.61,0 days 00:00:03.798986,0.015110867,15035,1,0.4,15035,0 days 02:59:11.186359,True,True
1611,6,-0.71,0 days 00:00:02.049691,0.0020998698,15042,1,0.4,15042,0 days 02:59:16.887319,True,True
1612,6,-0.71,0 days 00:00:02.049373,0.026242366,15049,1,0.4,15049,0 days 02:59:22.586890,True,True
1613,24,1.0900000000000007,0 days 00:00:09.183086,0.020033838,15074,1,0.4,15074,0 days 02:59:35.421607,True,True
1614,6,-0.71,0 days 00:00:02.615465,0.03020058,15081,1,0.4,15081,0 days 02:59:41.687866,True,True
1615,6,-0.71,0 days 00:00:02.050082,0.0020040718,15088,1,0.4,15088,0 days 02:59:47.388324,True,True
1616,8,-0.51,0 days 00:00:02.148469,-0.0033626256,15097,1,0.4,15097,0 days 02:59:53.187696,True,True
1617,6,-0.71,0 days 00:00:02.049167,0.016925085,15104,1,0.4,15104,0 days 02:59:58.888475,True,True
1618,6,-0.71,0 days 00:00:02.048926,0.045360323,15111,1,0.4,15111,0 days 03:00:04.588842,True,True
1619,6,-0.71,0 days 00:00:02.049705,0.01214525,15118,1,0.4,15118,0 days 03:00:10.289939,True,True
1620,6,-0.71,0 days 00:00:02.615581,0.01928088,15125,1,0.4,15125,0 days 03:00:16.555466,True,True
1621,7,-0.61,0 days 00:00:02.098973,0.024035808,15133,1,0.4,15133,0 days 03:00:22.305805,True,True
1622,8,-0.51,0 days 00:00:02.149364,0.00961391,15142,1,0.4,15142,0 days 03:00:28.106545,True,True
1623,16,0.29000000000000004,0 days 00:00:05.949791,0.02616606,15159,1,0.4,15159,0 days 03:00:37.706917,True,True
1624,6,-0.71,0 days 00:00:02.616028,0.019182013,15166,1,0.4,15166,0 days 03:00:43.973247,True,True
1625,6,-0.71,0 days 00:00:02.615437,0.0330395,15173,1,0.4,15173,0 days 03:00:50.240357,True,True
1626,23,0.9900000000000007,0 days 00:00:05.733168,0.020878179,15197,1,0.4,15197,0 days 03:00:59.624445,True,True
1627,7,-0.61,0 days 00:00:02.099137,0.024611153,15205,1,0.4,15205,0 days 03:01:05.373978,True,True
1628,10,-0.31000000000000005,0 days 00:00:03.381841,0.037491832,15216,1,0.4,15216,0 days 03:01:12.407653,True,True
1629,5,-0.8099999999999999,0 days 00:00:03.132890,0.02317664,15222,1,0.4,15222,0 days 03:01:19.191916,True,True
1630,5,-0.8099999999999999,0 days 00:00:03.132612,0.005502384,15228,1,0.4,15228,0 days 03:01:25.974593,True,True
1631,15,0.18999999999999995,0 days 00:00:03.066145,0.012187109,15244,1,0.4,15244,0 days 03:01:32.691994,True,True
1632,8,-0.51,0 days 00:00:02.149649,0.02519271,15253,1,0.4,15253,0 days 03:01:38.492435,True,True
1633,7,-0.61,0 days 00:00:02.097912,0.019716216,15261,1,0.4,15261,0 days 03:01:44.242053,True,True
1634,6,-0.71,0 days 00:00:02.049647,0.024837388,15268,1,0.4,15268,0 days 03:01:49.943040,True,True
1635,9,-0.41000000000000003,0 days 00:00:04.466025,0.013796374,15278,1,0.4,15278,0 days 03:01:58.059650,True,True
1636,8,-0.51,0 days 00:00:03.850346,0.011099101,15287,1,0.4,15287,0 days 03:02:05.561295,True,True
1637,6,-0.71,0 days 00:00:02.616104,0.027122915,15294,1,0.4,15294,0 days 03:02:11.827260,True,True
1638,6,-0.71,0 days 00:00:02.049499,0.019959256,15301,1,0.4,15301,0 days 03:02:17.527703,True,True
1639,9,-0.41000000000000003,0 days 00:00:03.332189,0.005633855,15311,1,0.4,15311,0 days 03:02:24.511146,True,True
1640,6,-0.71,0 days 00:00:02.049646,0.00059640006,15318,1,0.4,15318,0 days 03:02:30.211304,True,True
1641,9,-0.41000000000000003,0 days 00:00:02.197774,0.0067719147,15328,1,0.4,15328,0 days 03:02:36.060894,True,True
1642,14,0.08999999999999986,0 days 00:00:04.149196,0.021711815,15343,1,0.4,15343,0 days 03:02:43.861689,True,True
1643,9,-0.41000000000000003,0 days 00:00:04.464666,0.032560498,15353,1,0.4,15353,0 days 03:02:51.979147,True,True
1644,6,-0.71,0 days 00:00:03.183643,0.03485512,15360,1,0.4,15360,0 days 03:02:58.812725,True,True
1645,12,-0.1100000000000001,0 days 00:00:05.182029,0.017479625,15373,1,0.4,15373,0 days 03:03:07.645948,True,True
1646,5,-0.8099999999999999,0 days 00:00:03.132711,0.020816004,15379,1,0.4,15379,0 days 03:03:14.429104,True,True
1647,11,-0.21000000000000008,0 days 00:00:05.132236,0.027611693,15391,1,0.4,15391,0 days 03:03:23.212892,True,True
1648,10,-0.31000000000000005,0 days 00:00:03.948882,0.028523998,15402,1,0.4,15402,0 days 03:03:30.813031,True,True
1649,6,-0.71,0 days 00:00:02.049148,-0.0054614595,15409,1,0.4,15409,0 days 03:03:36.514184,True,True
1650,6,-0.71,0 days 00:00:02.048719,0.027379682,15416,1,0.4,15416,0 days 03:03:42.214131,True,True
1651,11,-0.21000000000000008,0 days 00:00:03.432463,0.004965876,15428,1,0.4,15428,0 days 03:03:49.298685,True,True
1652,8,-0.51,0 days 00:00:02.149206,0.040848672,15437,1,0.4,15437,0 days 03:03:55.098100,True,True
1653,6,-0.71,0 days 00:00:02.615880,0.019655863,15444,1,0.4,15444,0 days 03:04:01.364766,True,True
1654,6,-0.71,0 days 00:00:03.182503,0.035938922,15451,1,0.4,15451,0 days 03:04:08.198614,True,True
1655,9,-0.41000000000000003,0 days 00:00:02.198995,0.01258803,15461,1,0.4,15461,0 days 03:04:14.048703,True,True
1656,7,-0.61,0 days 00:00:03.799608,0.020002138,15469,1,0.4,15469,0 days 03:04:21.499228,True,True
1657,6,-0.71,0 days 00:00:02.050261,0.027742432,15476,1,0.4,15476,0 days 03:04:27.199570,True,True
1658,12,-0.1100000000000001,0 days 00:00:05.750202,0.015477816,15489,1,0.4,15489,0 days 03:04:36.600019,True,True
1659,6,-0.71,0 days 00:00:02.049436,0.023411881,15496,1,0.4,15496,0 days 03:04:42.300270,True,True
1660,14,0.08999999999999986,0 days 00:00:06.415595,0.007992273,15511,1,0.4,15511,0 days 03:04:52.367211,True,True
1661,8,-0.51,0 days 00:00:02.148498,0.031147368,15520,1,0.4,15520,0 days 03:04:58.167311,True,True
1662,5,-0.8099999999999999,0 days 00:00:03.132266,0.009157835,15526,1,0.4,15526,0 days 03:05:04.950103,True,True
1663,6,-0.71,0 days 00:00:02.615323,0.021152388,15533,1,0.4,15533,0 days 03:05:11.217247,True,True
1664,7,-0.61,0 days 00:00:03.799658,0.0031164642,15541,1,0.4,15541,0 days 03:05:18.668023,True,True
1665,6,-0.71,0 days 00:00:02.615217,0.022553995,15548,1,0.4,15548,0 days 03:05:24.935009,True,True
1666,6,-0.71,0 days 00:00:02.049300,0.03811064,15555,1,0.4,15555,0 days 03:05:30.635673,True,True
1667,7,-0.61,0 days 00:00:02.098192,0.023457028,15563,1,0.4,15563,0 days 03:05:36.384966,True,True
1668,15,0.18999999999999995,0 days 00:00:03.067012,0.028660493,15579,1,0.4,15579,0 days 03:05:43.103118,True,True
1669,14,0.08999999999999986,0 days 00:00:04.716067,0.015296133,15594,1,0.4,15594,0 days 03:05:51.469800,True,True
1670,15,0.18999999999999995,0 days 00:00:03.633536,0.015069389,15610,1,0.4,15610,0 days 03:05:58.753366,True,True
1671,6,-0.71,0 days 00:00:02.049004,0.008399179,15617,1,0.4,15617,0 days 03:06:04.453154,True,True
1672,6,-0.71,0 days 00:00:02.049467,-0.000592918,15624,1,0.4,15624,0 days 03:06:10.153436,True,True
1673,23,0.9900000000000007,0 days 00:00:05.732801,0.026982322,15648,1,0.4,15648,0 days 03:06:19.537426,True,True
1674,7,-0.61,0 days 00:00:02.098498,0.0021512331,15656,1,0.4,15656,0 days 03:06:25.287445,True,True
1675,6,-0.71,0 days 00:00:02.049351,0.021235019,15663,1,0.4,15663,0 days 03:06:30.987823,True,True
1676,8,-0.51,0 days 00:00:02.147735,0.036494453,15672,1,0.4,15672,0 days 03:06:36.787276,True,True
1677,6,-0.71,0 days 00:00:02.049438,0.016127411,15679,1,0.4,15679,0 days 03:06:42.488360,True,True
1678,6,-0.71,0 days 00:00:02.615051,0.0060913647,15686,1,0.4,15686,0 days 03:06:48.754813,True,True
1679,7,-0.61,0 days 00:00:02.099843,-0.014860494,15694,1,0.4,15694,0 days 03:06:54.505486,True,True
1680,7,-0.61,0 days 00:00:03.799693,0.040099367,15702,1,0.4,15702,0 days 03:07:01.955865,True,True
1681,6,-0.71,0 days 00:00:02.615683,0.030015102,15709,1,0.4,15709,0 days 03:07:08.221854,True,True
1682,6,-0.71,0 days 00:00:02.049906,0.013259761,15716,1,0.4,15716,0 days 03:07:13.923372,True,True
1683,6,-0.71,0 days 00:00:02.049083,0.040978473,15723,1,0.4,15723,0 days 03:07:19.622938,True,True
1684,7,-0.61,0 days 00:00:02.100163,0.012199013,15731,1,0.4,15731,0 days 03:07:25.373173,True,True
1685,6,-0.71,0 days 00:00:03.182755,0.021523703,15738,1,0.4,15738,0 days 03:07:32.206526,True,True
1686,6,-0.71,0 days 00:00:03.183413,0.01787086,15745,1,0.4,15745,0 days 03:07:39.041369,True,True
1687,9,-0.41000000000000003,0 days 00:00:02.200442,-0.005800925,15755,1,0.4,15755,0 days 03:07:44.891031,True,True
1688,6,-0.71,0 days 00:00:02.048372,0.01397209,15762,1,0.4,15762,0 days 03:07:50.591109,True,True
1689,10,-0.31000000000000005,0 days 00:00:04.516430,-0.015654102,15773,1,0.4,15773,0 days 03:07:58.758227,True,True
1690,19,0.5900000000000003,0 days 00:00:07.232267,0.020034157,15793,1,0.4,15793,0 days 03:08:09.641647,True,True
1691,25,1.1900000000000008,0 days 00:00:10.933145,0.023595165,15819,1,0.4,15819,0 days 03:08:24.226281,True,True
1692,6,-0.71,0 days 00:00:02.049520,0.0070223166,15826,1,0.4,15826,0 days 03:08:29.926602,True,True
1693,7,-0.61,0 days 00:00:02.099012,0.013518182,15834,1,0.4,15834,0 days 03:08:35.675622,True,True
1694,7,-0.61,0 days 00:00:03.232988,0.0021905368,15842,1,0.4,15842,0 days 03:08:42.560198,True,True
1695,6,-0.71,0 days 00:00:03.181626,0.024936395,15849,1,0.4,15849,0 days 03:08:49.392607,True,True
1696,6,-0.71,0 days 00:00:02.614866,0.013290232,15856,1,0.4,15856,0 days 03:08:55.660191,True,True
1697,6,-0.71,0 days 00:00:02.049965,0.019755289,15863,1,0.4,15863,0 days 03:09:01.361159,True,True
1698,6,-0.71,0 days 00:00:02.050136,0.022331685,15870,1,0.4,15870,0 days 03:09:07.061025,True,True
1699,9,-0.41000000000000003,0 days 00:00:04.465433,0.021530302,15880,1,0.4,15880,0 days 03:09:15.177239,True,True
1700,8,-0.51,0 days 00:00:03.848901,-0.0028007685,15889,1,0.4,15889,0 days 03:09:22.677659,True,True
1701,17,0.3900000000000001,0 days 00:00:04.866849,0.02215227,15907,1,0.4,15907,0 days 03:09:31.196284,True,True
1702,24,1.0900000000000007,0 days 00:00:07.483501,0.02081348,15932,1,0.4,15932,0 days 03:09:42.330011,True,True
1703,4,-0.91,0 days 00:00:03.081962,0.017731255,15937,1,0.4,15937,0 days 03:09:49.062022,True,True
1704,7,-0.61,0 days 00:00:02.098167,-0.019440481,15945,1,0.4,15945,0 days 03:09:54.812102,True,True
1705,7,-0.61,0 days 00:00:02.099395,0.006267665,15953,1,0.4,15953,0 days 03:10:00.562494,True,True
1706,6,-0.71,0 days 00:00:02.616161,0.043835785,15960,1,0.4,15960,0 days 03:10:06.829992,True,True
1707,6,-0.71,0 days 00:00:02.615658,0.018783407,15967,1,0.4,15967,0 days 03:10:13.096706,True,True
1708,8,-0.51,0 days 00:00:03.848771,0.007482188,15976,1,0.4,15976,0 days 03:10:20.596834,True,True
1709,12,-0.1100000000000001,0 days 00:00:03.482630,0.01553583,15989,1,0.4,15989,0 days 03:10:27.731503,True,True
1710,13,-0.01000000000000012,0 days 00:00:02.966901,0.013929718,16003,1,0.4,16003,0 days 03:10:34.348585,True,True
1711,6,-0.71,0 days 00:00:02.615953,0.02641584,16010,1,0.4,16010,0 days 03:10:40.614654,True,True
1712,8,-0.51,0 days 00:00:02.148550,0.01615976,16019,1,0.4,16019,0 days 03:10:46.414053,True,True
1713,6,-0.71,0 days 00:00:02.049537,0.015712919,16026,1,0.4,16026,0 days 03:10:52.115596,True,True
1714,5,-0.8099999999999999,0 days 00:00:03.132394,0.018559588,16032,1,0.4,16032,0 days 03:10:58.898531,True,True
1715,6,-0.71,0 days 00:00:02.616380,0.00305915,16039,1,0.4,16039,0 days 03:11:05.165477,True,True
1716,9,-0.41000000000000003,0 days 00:00:04.467620,0.027769292,16049,1,0.4,16049,0 days 03:11:13.283610,True,True
1717,9,-0.41000000000000003,0 days 00:00:03.898793,0.009879155,16059,1,0.4,16059,0 days 03:11:20.832418,True,True
1718,7,-0.61,0 days 00:00:02.099193,0.032396056,16067,1,0.4,16067,0 days 03:11:26.582629,True,True
1719,13,-0.01000000000000012,0 days 00:00:05.233362,0.0010477939,16081,1,0.4,16081,0 days 03:11:35.466854,True,True
1720,6,-0.71,0 days 00:00:02.615840,0.006836754,16088,1,0.4,16088,0 days 03:11:41.733579,True,True
1721,12,-0.1100000000000001,0 days 00:00:05.182755,0.036042444,16101,1,0.4,16101,0 days 03:11:50.566875,True,True
1722,6,-0.71,0 days 00:00:02.048846,0.016921641,16108,1,0.4,16108,0 days 03:11:56.268190,True,True
1723,6,-0.71,0 days 00:00:02.050239,0.040553015,16115,1,0.4,16115,0 days 03:12:01.968132,True,True
1724,8,-0.51,0 days 00:00:03.283886,0.02256314,16124,1,0.4,16124,0 days 03:12:08.902380,True,True
1725,6,-0.71,0 days 00:00:02.616078,0.031654574,16131,1,0.4,16131,0 days 03:12:15.168036,True,True
1726,16,0.29000000000000004,0 days 00:00:05.383486,0.009421967,16148,1,0.4,16148,0 days 03:12:24.203297,True,True
1727,6,-0.71,0 days 00:00:02.050237,0.008151279,16155,1,0.4,16155,0 days 03:12:29.903212,True,True
1728,15,0.18999999999999995,0 days 00:00:05.900532,0.026393821,16171,1,0.4,16171,0 days 03:12:39.453658,True,True
1729,8,-0.51,0 days 00:00:02.149589,0.028503962,16180,1,0.4,16180,0 days 03:12:45.252963,True,True
1730,6,-0.71,0 days 00:00:02.616055,0.03601455,16187,1,0.4,16187,0 days 03:12:51.519965,True,True
