epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps
784,233,22.000000000000057,0 days 00:00:51.535172,12.988792,78232,1,0.5777800000001778,78232,0 days 05:17:30.197180,True,True,5000
785,311,29.800000000000168,0 days 00:00:56.129549,13.362154,78544,1,0.5785400000001786,78544,0 days 05:18:29.961376,True,True,5000
786,541,52.800000000000495,0 days 00:01:41.360968,13.34414,79086,1,0.5798800000001799,79086,0 days 05:20:14.943934,True,True,5000
787,271,25.80000000000011,0 days 00:01:01.992524,13.312811,79358,1,0.5805400000001806,79358,0 days 05:21:20.564128,True,True,5000
788,523,51.00000000000047,0 days 00:01:36.762873,13.38102,79882,1,0.5818400000001819,79882,0 days 05:23:00.953470,True,True,5000
789,405,39.2000000000003,0 days 00:01:21.902368,13.19084,80288,1,0.5828400000001829,80288,0 days 05:24:26.481134,True,True,5000
790,450,43.700000000000365,0 days 00:01:34.786608,13.1097765,80739,1,0.583960000000184,80739,0 days 05:26:04.900827,True,True,5000
791,743,73.00000000000007,0 days 00:02:10.212843,13.320701,81483,1,0.5858000000001858,81483,0 days 05:28:18.747315,True,True,5000
792,594,58.10000000000057,0 days 00:01:55.892858,13.469371,82078,1,0.5872800000001873,82078,0 days 05:30:18.266333,True,True,5000
793,175,16.199999999999974,0 days 00:00:51.638544,13.546528,82254,1,0.5877000000001877,82254,0 days 05:31:13.533687,True,True,5000
794,431,41.80000000000034,0 days 00:01:25.323323,13.399022,82686,1,0.5887600000001888,82686,0 days 05:32:42.489000,True,True,5000
795,698,68.50000000000033,0 days 00:02:07.312192,13.590448,83385,1,0.5905000000001905,83385,0 days 05:34:53.431226,True,True,5000
796,164,15.099999999999959,0 days 00:00:36.278663,13.532699,83550,1,0.5909000000001909,83550,0 days 05:35:33.335059,True,True,5000
797,477,46.400000000000404,0 days 00:01:24.107594,13.435045,84028,1,0.5920800000001921,84028,0 days 05:37:01.065837,True,True,5000
798,362,34.90000000000024,0 days 00:01:07.263129,13.85616,84391,1,0.592980000000193,84391,0 days 05:38:11.957675,True,True,5000
799,603,59.00000000000058,0 days 00:02:04.646824,13.458275,84995,1,0.5944800000001945,84995,0 days 05:40:20.229258,True,True,5000
800,643,63.00000000000064,0 days 00:03:04.449508,13.589035,85639,1,0.5960800000001961,85639,0 days 05:43:28.316496,True,True,5000
801,529,51.60000000000048,0 days 00:01:47.311272,13.588878,86169,1,0.5974000000001974,86169,0 days 05:45:19.341258,True,True,5000
802,238,22.500000000000064,0 days 00:00:48.385885,13.364658,86408,1,0.597980000000198,86408,0 days 05:46:11.352412,True,True,5000
803,544,53.1000000000005,0 days 00:01:53.987758,13.670546,86953,1,0.5993400000001994,86953,0 days 05:48:08.971980,True,True,5000
804,362,34.90000000000024,0 days 00:01:11.938026,13.612849,87316,1,0.6002400000002003,87316,0 days 05:49:24.544265,True,True,5000
805,716,70.30000000000022,0 days 00:02:24.843070,13.564707,88033,1,0.6020200000002021,88033,0 days 05:51:53.019190,True,True,5000
806,383,37.00000000000027,0 days 00:01:29.664609,13.780147,88417,1,0.602960000000203,88417,0 days 05:53:26.313887,True,True,5000
807,602,58.90000000000058,0 days 00:02:06.385324,13.787193,89020,1,0.6044600000002045,89020,0 days 05:55:36.320446,True,True,5000
808,700,68.70000000000032,0 days 00:02:18.643082,13.351621,89721,1,0.6062000000002062,89721,0 days 05:57:58.602114,True,True,5000
809,594,58.10000000000057,0 days 00:01:50.901465,13.2360735,90316,1,0.6076800000002077,90316,0 days 05:59:53.132128,True,True,5000
810,565,55.20000000000053,0 days 00:01:45.315030,13.203472,90882,1,0.6090800000002091,90882,0 days 06:01:42.084215,True,True,5000
811,310,29.700000000000166,0 days 00:01:03.168375,13.236044,91193,1,0.6098400000002099,91193,0 days 06:02:48.875262,True,True,5000
812,99,8.599999999999982,0 days 00:00:20.800380,13.543668,91293,1,0.6100800000002101,91293,0 days 06:03:13.310083,True,True,5000
813,161,14.79999999999996,0 days 00:00:33.281560,13.41661,91455,1,0.6104800000002105,91455,0 days 06:03:50.224679,True,True,5000
814,186,17.29999999999999,0 days 00:00:38.817541,13.530649,91642,1,0.610940000000211,91642,0 days 06:04:32.679960,True,True,5000
815,696,68.30000000000034,0 days 00:02:16.895208,13.563297,92339,1,0.6126800000002127,92339,0 days 06:06:53.209263,True,True,5000
816,442,42.900000000000354,0 days 00:01:37.101145,13.30756,92782,1,0.6137800000002138,92782,0 days 06:08:33.938495,True,True,5000
817,167,15.399999999999963,0 days 00:00:30.231380,13.50472,92950,1,0.6141800000002142,92950,0 days 06:09:07.803743,True,True,5000
818,743,73.00000000000007,0 days 00:02:19.884787,13.464408,93694,1,0.6160200000002161,93694,0 days 06:11:31.325271,True,True,5000
819,174,16.099999999999973,0 days 00:00:33.283886,13.279164,93869,1,0.6164400000002165,93869,0 days 06:12:08.232016,True,True,5000
820,567,55.40000000000053,0 days 00:01:50.617312,13.426476,94437,1,0.6178400000002179,94437,0 days 06:14:02.482489,True,True,5000
821,283,27.000000000000128,0 days 00:00:59.299677,13.636829,94721,1,0.6185400000002186,94721,0 days 06:15:05.418746,True,True,5000
822,173,15.999999999999972,0 days 00:00:33.815592,13.642688,94895,1,0.618960000000219,94895,0 days 06:15:42.871594,True,True,5000
823,271,25.80000000000011,0 days 00:00:55.480706,13.480324,95167,1,0.6196200000002197,95167,0 days 06:16:41.987625,True,True,5000
824,475,46.2000000000004,0 days 00:01:38.632030,13.827188,95643,1,0.6208000000002208,95643,0 days 06:18:24.241107,True,True,5000
825,345,33.200000000000216,0 days 00:01:05.840987,13.498347,95989,1,0.6216600000002217,95989,0 days 06:19:33.720712,True,True,5000
826,600,58.70000000000058,0 days 00:01:56.139806,13.611617,96590,1,0.6231600000002232,96590,0 days 06:21:33.489639,True,True,5000
827,101,8.799999999999981,0 days 00:00:29.309234,13.501651,96692,1,0.6234000000002234,96692,0 days 06:22:06.430535,True,True,5000
828,479,46.600000000000406,0 days 00:01:27.842582,13.534702,97172,1,0.6245800000002246,97172,0 days 06:23:37.898474,True,True,5000
829,407,39.400000000000304,0 days 00:01:27.440375,13.709964,97580,1,0.6255800000002256,97580,0 days 06:25:08.967341,True,True,5000
830,511,49.80000000000045,0 days 00:01:52.236908,13.202317,98092,1,0.6268400000002269,98092,0 days 06:27:04.835738,True,True,5000
831,572,55.90000000000054,0 days 00:01:53.135008,13.2917795,98665,1,0.6282600000002283,98665,0 days 06:29:01.602649,True,True,5000
832,493,48.000000000000426,0 days 00:01:47.224177,13.054638,99159,1,0.6294800000002295,99159,0 days 06:30:52.462892,True,True,5000
833,473,46.0000000000004,0 days 00:01:46.354599,13.3831215,99633,1,0.6306600000002307,99633,0 days 06:32:42.449347,True,True,5000
834,513,50.000000000000455,0 days 00:01:47.669869,13.435579,100147,1,0.631940000000232,100147,0 days 06:34:33.751528,True,True,5000
835,460,44.70000000000038,0 days 00:01:25.175628,13.135945,100608,1,0.6330800000002331,100608,0 days 06:36:02.562101,True,True,5000
836,363,35.00000000000024,0 days 00:01:25.605342,13.462376,100972,1,0.633980000000234,100972,0 days 06:37:31.795255,True,True,5000
837,77,6.39999999999999,0 days 00:00:25.005432,13.698272,101050,1,0.6341600000002342,101050,0 days 06:38:00.431488,True,True,5000
838,432,41.90000000000034,0 days 00:01:36.899642,13.3569145,101483,1,0.6352400000002353,101483,0 days 06:39:40.960115,True,True,5000
839,524,51.10000000000047,0 days 00:01:44.097758,13.649734,102008,1,0.6365400000002366,102008,0 days 06:41:28.697929,True,True,5000
840,337,32.400000000000205,0 days 00:03:14.252833,13.790213,102346,1,0.6373800000002374,102346,0 days 06:44:46.604533,True,True,5000
841,272,25.900000000000112,0 days 00:01:11.342186,13.423187,102619,1,0.6380600000002381,102619,0 days 06:46:01.671077,True,True,5000
842,53,3.9999999999999982,0 days 00:00:20.199861,13.752986,102673,1,0.6381800000002382,102673,0 days 06:46:25.499620,True,True,5000
843,228,21.50000000000005,0 days 00:01:08.691435,13.496185,102902,1,0.6387400000002388,102902,0 days 06:47:37.823558,True,True,5000
844,457,44.400000000000375,0 days 00:01:30.868365,13.704771,103360,1,0.6398800000002399,103360,0 days 06:49:12.320911,True,True,5000
845,471,45.800000000000395,0 days 00:01:49.489499,13.567201,103832,1,0.6410400000002411,103832,0 days 06:51:05.444020,True,True,5000
846,613,60.0000000000006,0 days 00:02:12.201560,13.359227,104446,1,0.6425600000002426,104446,0 days 06:53:21.280513,True,True,5000
847,268,25.500000000000107,0 days 00:01:06.852741,13.539995,104715,1,0.6432200000002433,104715,0 days 06:54:31.768815,True,True,5000
848,125,11.199999999999973,0 days 00:00:32.628525,13.290871,104841,1,0.6435200000002436,104841,0 days 06:55:08.033359,True,True,5000
849,350,33.70000000000022,0 days 00:01:13.228668,13.512938,105192,1,0.6443800000002444,105192,0 days 06:56:24.899240,True,True,5000
850,366,35.300000000000246,0 days 00:01:15.597890,13.479822,105559,1,0.6452800000002453,105559,0 days 06:57:44.121665,True,True,5000
851,439,42.60000000000035,0 days 00:01:32.846881,13.333477,105999,1,0.6463600000002464,105999,0 days 06:59:20.606719,True,True,5000
852,531,51.80000000000048,0 days 00:01:56.350158,13.53294,106531,1,0.6476800000002477,106531,0 days 07:01:20.597761,True,True,5000
853,224,21.100000000000044,0 days 00:00:58.750170,13.349271,106756,1,0.6482400000002483,106756,0 days 07:02:22.986653,True,True,5000
854,482,46.90000000000041,0 days 00:01:46.404171,13.421605,107239,1,0.6494400000002495,107239,0 days 07:04:13.024758,True,True,5000
855,279,26.600000000000122,0 days 00:01:21.652292,13.413759,107519,1,0.6501200000002502,107519,0 days 07:05:38.311228,True,True,5000
856,593,58.00000000000057,0 days 00:02:12.714827,13.173789,108113,1,0.6516000000002516,108113,0 days 07:07:54.660489,True,True,5000
857,458,44.50000000000038,0 days 00:01:39.951150,12.931901,108572,1,0.6527400000002528,108572,0 days 07:09:38.252652,True,True,5000
858,483,47.00000000000041,0 days 00:01:53.485278,12.742101,109056,1,0.653940000000254,109056,0 days 07:11:35.374419,True,True,5000
859,156,14.299999999999962,0 days 00:00:40.884751,13.252599,109213,1,0.6543200000002544,109213,0 days 07:12:19.895726,True,True,5000
860,382,36.90000000000027,0 days 00:01:35.652557,13.111043,109596,1,0.6552600000002553,109596,0 days 07:13:59.181905,True,True,5000
861,408,39.500000000000306,0 days 00:01:33.072542,13.020798,110005,1,0.6562800000002563,110005,0 days 07:15:35.889917,True,True,5000
862,553,54.00000000000051,0 days 00:02:01.930161,13.001636,110559,1,0.6576600000002577,110559,0 days 07:17:41.451846,True,True,5000
863,454,44.10000000000037,0 days 00:01:46.379254,12.948428,111014,1,0.6587800000002588,111014,0 days 07:19:31.455051,True,True,5000
864,485,47.200000000000415,0 days 00:01:49.459948,13.008421,111500,1,0.65998000000026,111500,0 days 07:21:24.556177,True,True,5000
865,588,57.50000000000056,0 days 00:02:07.617641,12.789225,112089,1,0.6614400000002615,112089,0 days 07:23:35.802578,True,True,5000
866,521,50.800000000000466,0 days 00:01:50.097339,12.872609,112611,1,0.6627400000002628,112611,0 days 07:25:29.537186,True,True,5000
867,684,67.1000000000004,0 days 00:02:21.776500,12.805306,113296,1,0.6644400000002645,113296,0 days 07:27:54.954993,True,True,5000
868,499,48.600000000000435,0 days 00:01:47.306619,12.915313,113796,1,0.6656800000002657,113796,0 days 07:29:45.890275,True,True,5000
869,232,21.900000000000055,0 days 00:00:52.406367,12.841212,114029,1,0.6662600000002663,114029,0 days 07:30:41.928380,True,True,5000
870,419,40.60000000000032,0 days 00:01:39.651322,13.122256,114449,1,0.6673000000002673,114449,0 days 07:32:25.209203,True,True,5000
871,505,49.20000000000044,0 days 00:01:48.376682,12.626972,114955,1,0.6685600000002686,114955,0 days 07:34:17.222462,True,True,5000
872,495,48.20000000000043,0 days 00:01:51.569403,12.9361515,115451,1,0.6697800000002698,115451,0 days 07:36:12.419405,True,True,5000
873,553,54.00000000000051,0 days 00:02:00.810730,12.628619,116005,1,0.6711600000002712,116005,0 days 07:38:16.866019,True,True,5000
874,496,48.30000000000043,0 days 00:01:55.380509,12.959281,116502,1,0.6724000000002724,116502,0 days 07:40:15.876274,True,True,5000
875,244,23.100000000000072,0 days 00:01:04.899391,12.727356,116747,1,0.673000000000273,116747,0 days 07:41:24.413181,True,True,5000
876,122,10.899999999999974,0 days 00:00:34.954584,13.06252,116870,1,0.6733000000002733,116870,0 days 07:42:03.006320,True,True,5000
877,435,42.200000000000344,0 days 00:01:40.145853,12.719695,117306,1,0.6743800000002744,117306,0 days 07:43:46.781214,True,True,5000
878,527,51.400000000000475,0 days 00:02:01.893800,12.675177,117834,1,0.6756800000002757,117834,0 days 07:45:52.300932,True,True,5000
879,404,39.1000000000003,0 days 00:01:28.253048,12.804697,118239,1,0.6766800000002767,118239,0 days 07:47:24.181984,True,True,5000
880,293,28.000000000000142,0 days 00:05:18.160257,12.850487,118533,1,0.6774000000002774,118533,0 days 07:52:45.991971,True,True,5000
881,287,27.400000000000134,0 days 00:01:08.637981,12.844563,118821,1,0.6781000000002781,118821,0 days 07:53:58.400570,True,True,5000
882,348,33.50000000000022,0 days 00:01:33.217517,12.597828,119170,1,0.678960000000279,119170,0 days 07:55:35.248865,True,True,5000
883,468,45.50000000000039,0 days 00:01:41.887668,12.628771,119639,1,0.6801200000002802,119639,0 days 07:57:20.773044,True,True,5000
884,389,37.60000000000028,0 days 00:01:38.058049,12.656174,120029,1,0.6810800000002811,120029,0 days 07:59:02.463821,True,True,5000
885,496,48.30000000000043,0 days 00:01:55.352427,12.853417,120526,1,0.6823200000002824,120526,0 days 08:01:01.445099,True,True,5000
886,599,58.60000000000058,0 days 00:02:17.676707,12.723719,121126,1,0.6838000000002838,121126,0 days 08:03:22.758952,True,True,5000
887,657,64.40000000000056,0 days 00:02:29.219770,12.640738,121784,1,0.6854400000002855,121784,0 days 08:05:55.608105,True,True,5000
888,464,45.100000000000385,0 days 00:01:50.865717,12.663543,122249,1,0.6866000000002866,122249,0 days 08:07:50.109978,True,True,5000
889,385,37.20000000000027,0 days 00:01:38.049929,12.668089,122635,1,0.6875600000002876,122635,0 days 08:09:31.799458,True,True,5000
890,373,36.000000000000256,0 days 00:01:24.227957,12.157587,123009,1,0.6884800000002885,123009,0 days 08:10:59.664392,True,True,5000
891,375,36.20000000000026,0 days 00:01:40.033340,12.446946,123385,1,0.6894000000002894,123385,0 days 08:12:43.323492,True,True,5000
892,592,57.90000000000057,0 days 00:02:27.491302,12.078489,123978,1,0.6908800000002909,123978,0 days 08:15:14.451463,True,True,5000
893,383,37.00000000000027,0 days 00:01:27.816761,12.145967,124362,1,0.6918200000002919,124362,0 days 08:16:45.901653,True,True,5000
894,227,21.40000000000005,0 days 00:00:57.738233,12.0631275,124590,1,0.6923800000002924,124590,0 days 08:17:47.276928,True,True,5000
895,329,31.600000000000193,0 days 00:01:28.577425,12.147263,124920,1,0.6932000000002932,124920,0 days 08:19:19.483457,True,True,5000
896,529,51.60000000000048,0 days 00:02:06.520456,12.393923,125450,1,0.6945200000002946,125450,0 days 08:21:29.629993,True,True,5000
897,233,22.000000000000057,0 days 00:00:54.880442,12.342347,125684,1,0.6951000000002951,125684,0 days 08:22:28.146032,True,True,5000
898,443,43.000000000000355,0 days 00:01:49.835880,11.937876,126128,1,0.6962000000002962,126128,0 days 08:24:21.622253,True,True,5000
899,433,42.00000000000034,0 days 00:01:52.309836,12.29893,126562,1,0.6972800000002973,126562,0 days 08:26:17.565823,True,True,5000
900,411,39.80000000000031,0 days 00:01:33.100755,12.319604,126974,1,0.6983000000002983,126974,0 days 08:27:54.295939,True,True,5000
901,314,30.100000000000172,0 days 00:01:19.339651,12.366231,127289,1,0.6990800000002991,127289,0 days 08:29:17.271557,True,True,5000
902,388,37.50000000000028,0 days 00:01:30.703685,12.33021,127678,1,0.7000400000003001,127678,0 days 08:30:51.606740,True,True,5000
903,202,18.900000000000013,0 days 00:00:48.723320,12.152514,127881,1,0.7005400000003006,127881,0 days 08:31:43.963774,True,True,5000
904,412,39.90000000000031,0 days 00:01:43.647584,12.353777,128294,1,0.7015600000003016,128294,0 days 08:33:31.238918,True,True,5000
905,375,36.20000000000026,0 days 00:01:26.754140,12.298497,128670,1,0.7024800000003025,128670,0 days 08:35:01.634684,True,True,5000
906,393,38.000000000000284,0 days 00:01:32.331254,12.344938,129064,1,0.7034600000003035,129064,0 days 08:36:37.597340,True,True,5000
907,331,31.800000000000196,0 days 00:01:19.142638,12.395443,129396,1,0.7042800000003043,129396,0 days 08:38:00.380731,True,True,5000
908,187,17.39999999999999,0 days 00:00:43.628056,12.434801,129584,1,0.7047400000003048,129584,0 days 08:38:47.635828,True,True,5000
909,268,25.500000000000107,0 days 00:01:04.450078,12.426755,129853,1,0.7054000000003054,129853,0 days 08:39:55.724220,True,True,5000
910,263,25.0000000000001,0 days 00:01:01.302735,12.371325,130117,1,0.7060400000003061,130117,0 days 08:41:00.664190,True,True,5000
911,262,24.900000000000098,0 days 00:01:07.940168,12.547424,130380,1,0.7066800000003067,130380,0 days 08:42:12.238083,True,True,5000
912,428,41.500000000000334,0 days 00:01:43.088325,12.187902,130809,1,0.7077400000003078,130809,0 days 08:43:58.954743,True,True,5000
913,447,43.40000000000036,0 days 00:01:48.957120,12.456816,131257,1,0.7088400000003089,131257,0 days 08:45:51.545165,True,True,5000
914,231,21.800000000000054,0 days 00:00:53.061117,12.497729,131489,1,0.7094000000003094,131489,0 days 08:46:48.236320,True,True,5000
915,301,28.800000000000153,0 days 00:01:07.065171,12.39231,131791,1,0.7101400000003102,131791,0 days 08:47:58.925712,True,True,5000
916,515,50.20000000000046,0 days 00:01:56.054618,12.49637,132307,1,0.7114200000003115,132307,0 days 08:49:58.619216,True,True,5000
917,381,36.80000000000027,0 days 00:01:38.170197,13.023609,132689,1,0.7123600000003124,132689,0 days 08:51:40.424521,True,True,5000
918,504,49.10000000000044,0 days 00:01:56.913605,12.681846,133194,1,0.7136200000003137,133194,0 days 08:53:40.971244,True,True,5000
919,462,44.90000000000038,0 days 00:01:54.854931,12.803211,133657,1,0.7147600000003148,133657,0 days 08:55:39.467997,True,True,5000
920,406,39.3000000000003,0 days 00:08:23.504678,12.304176,134064,1,0.7157600000003158,134064,0 days 09:04:06.619764,True,True,5000
921,377,36.40000000000026,0 days 00:01:41.886647,12.702381,134442,1,0.7167000000003168,134442,0 days 09:05:52.290404,True,True,5000
922,488,47.50000000000042,0 days 00:02:03.983225,12.6530905,134931,1,0.717920000000318,134931,0 days 09:07:59.907606,True,True,5000
923,196,18.300000000000004,0 days 00:01:03.592205,12.637036,135128,1,0.7184000000003185,135128,0 days 09:09:07.137444,True,True,5000
924,203,19.000000000000014,0 days 00:00:49.808498,12.906777,135332,1,0.718900000000319,135332,0 days 09:10:00.574662,True,True,5000
925,394,38.100000000000286,0 days 00:01:33.326574,13.014604,135727,1,0.7198800000003199,135727,0 days 09:11:37.527533,True,True,5000
926,274,26.100000000000115,0 days 00:01:07.273777,13.092827,136002,1,0.7205600000003206,136002,0 days 09:12:48.429418,True,True,5000
927,410,39.70000000000031,0 days 00:01:52.007465,12.560649,136413,1,0.7215800000003216,136413,0 days 09:14:44.066220,True,True,5000
928,555,54.200000000000514,0 days 00:02:15.088825,12.9419155,136969,1,0.722960000000323,136969,0 days 09:17:02.785306,True,True,5000
929,492,47.900000000000425,0 days 00:02:08.978473,12.815466,137462,1,0.7241800000003242,137462,0 days 09:19:15.396798,True,True,5000
930,295,28.200000000000145,0 days 00:01:10.264676,12.705149,137758,1,0.724900000000325,137758,0 days 09:20:29.289213,True,True,5000
931,453,44.00000000000037,0 days 00:01:52.519234,12.713288,138212,1,0.7260200000003261,138212,0 days 09:22:25.448016,True,True,5000
932,473,46.0000000000004,0 days 00:02:00.822541,12.866444,138686,1,0.7272000000003273,138686,0 days 09:24:29.904498,True,True,5000
933,370,35.70000000000025,0 days 00:01:44.232741,12.57521,139057,1,0.7281200000003282,139057,0 days 09:26:17.770251,True,True,5000
934,333,32.0000000000002,0 days 00:01:37.815557,12.953728,139391,1,0.728940000000329,139391,0 days 09:27:59.223843,True,True,5000
935,242,22.90000000000007,0 days 00:00:57.311420,12.683676,139634,1,0.7295400000003296,139634,0 days 09:29:00.175400,True,True,5000
936,185,17.19999999999999,0 days 00:00:50.788244,12.796101,139820,1,0.73000000000033,139820,0 days 09:29:54.603298,True,True,5000
937,253,24.000000000000085,0 days 00:01:03.018171,12.587622,140074,1,0.7306200000003307,140074,0 days 09:31:01.252449,True,True,5000
938,502,48.90000000000044,0 days 00:02:01.418671,13.071941,140577,1,0.7318600000003319,140577,0 days 09:33:06.305135,True,True,5000
939,303,29.000000000000156,0 days 00:01:16.292098,12.850065,140881,1,0.7326000000003327,140881,0 days 09:34:26.234647,True,True,5000
940,212,19.900000000000027,0 days 00:00:51.976403,12.638047,141094,1,0.7331200000003332,141094,0 days 09:35:21.838161,True,True,5000
941,504,49.10000000000044,0 days 00:01:57.775597,12.725502,141599,1,0.7343800000003344,141599,0 days 09:37:23.239352,True,True,5000
942,216,20.300000000000033,0 days 00:00:50.798643,12.687045,141816,1,0.734920000000335,141816,0 days 09:38:17.667556,True,True,5000
943,184,17.099999999999987,0 days 00:00:43.152902,12.72439,142001,1,0.7353800000003354,142001,0 days 09:39:04.456974,True,True,5000
944,379,36.600000000000264,0 days 00:01:46.002106,12.703433,142381,1,0.7363200000003364,142381,0 days 09:40:54.091958,True,True,5000
945,391,37.80000000000028,0 days 00:01:33.489348,12.473553,142773,1,0.7372800000003373,142773,0 days 09:42:31.216043,True,True,5000
946,274,26.100000000000115,0 days 00:01:10.910516,12.631304,143048,1,0.737960000000338,143048,0 days 09:43:45.759218,True,True,5000
947,150,13.699999999999964,0 days 00:00:36.060550,12.58952,143199,1,0.7383200000003384,143199,0 days 09:44:25.463120,True,True,5000
948,566,55.30000000000053,0 days 00:02:28.219619,12.754426,143766,1,0.7397200000003398,143766,0 days 09:46:57.323498,True,True,5000
949,341,32.80000000000021,0 days 00:01:29.329816,12.64294,144108,1,0.7405600000003406,144108,0 days 09:48:30.289045,True,True,5000
950,341,32.80000000000021,0 days 00:01:18.025553,12.842065,144450,1,0.7414000000003415,144450,0 days 09:49:51.954763,True,True,5000
951,606,59.30000000000059,0 days 00:02:24.995295,12.879901,145057,1,0.742900000000343,145057,0 days 09:52:20.577186,True,True,5000
952,327,31.40000000000019,0 days 00:01:20.161655,12.948179,145385,1,0.7437000000003438,145385,0 days 09:53:44.383824,True,True,5000
953,108,9.499999999999979,0 days 00:00:24.874606,13.060227,145494,1,0.743960000000344,145494,0 days 09:54:12.884319,True,True,5000
954,107,9.399999999999979,0 days 00:00:25.671808,13.035047,145602,1,0.7442200000003443,145602,0 days 09:54:42.182812,True,True,5000
955,677,66.40000000000045,0 days 00:02:35.376353,12.622457,146280,1,0.745900000000346,146280,0 days 09:57:21.188570,True,True,5000
956,227,21.40000000000005,0 days 00:00:53.972389,12.567629,146508,1,0.7464600000003465,146508,0 days 09:58:18.789792,True,True,5000
957,278,26.50000000000012,0 days 00:01:16.162532,13.091827,146787,1,0.7471400000003472,146787,0 days 09:59:38.582606,True,True,5000
958,460,44.70000000000038,0 days 00:01:46.323216,12.988404,147248,1,0.7482800000003483,147248,0 days 10:01:28.546102,True,True,5000
959,410,39.70000000000031,0 days 00:01:41.543310,12.676125,147659,1,0.7493000000003494,147659,0 days 10:03:13.720985,True,True,5000
960,439,42.60000000000035,0 days 00:11:59.997101,12.819052,148099,1,0.7503800000003504,148099,0 days 10:15:17.369135,True,True,5000
961,273,26.000000000000114,0 days 00:01:07.678750,12.820854,148373,1,0.7510600000003511,148373,0 days 10:16:28.906764,True,True,5000
962,653,64.00000000000058,0 days 00:02:39.552536,12.756917,149027,1,0.7526800000003527,149027,0 days 10:19:12.099170,True,True,5000
963,516,50.30000000000046,0 days 00:02:09.999154,12.7193775,149544,1,0.753960000000354,149544,0 days 10:21:25.736790,True,True,5000
964,492,47.900000000000425,0 days 00:02:15.110891,12.7837305,150037,1,0.7551800000003552,150000,0 days 10:23:44.486198,True,True,5000
965,484,47.10000000000041,0 days 00:02:00.647968,12.545927,150522,1,0.7563800000003564,150000,0 days 10:25:48.764208,True,True,5000
966,318,30.500000000000178,0 days 00:01:27.476037,12.90451,150841,1,0.7571600000003572,150000,0 days 10:27:19.879091,True,True,5000
967,324,31.100000000000186,0 days 00:01:23.269101,12.716496,151166,1,0.757960000000358,150000,0 days 10:28:46.778233,True,True,5000
968,428,41.500000000000334,0 days 00:02:00.070401,12.833889,151595,1,0.7590200000003591,150000,0 days 10:30:50.515801,True,True,5000
969,530,51.70000000000048,0 days 00:02:14.536042,12.613897,152126,1,0.7603400000003604,150000,0 days 10:33:08.701120,True,True,5000
970,297,28.400000000000148,0 days 00:01:21.336246,12.519326,152424,1,0.7610800000003611,150000,0 days 10:34:33.673412,True,True,5000
971,184,17.099999999999987,0 days 00:00:50.747355,12.930851,152609,1,0.7615400000003616,150000,0 days 10:35:28.055591,True,True,5000
972,213,20.00000000000003,0 days 00:00:49.303106,12.606199,152823,1,0.7620600000003621,150000,0 days 10:36:21.029263,True,True,5000
973,283,27.000000000000128,0 days 00:01:11.189122,12.379493,153107,1,0.7627600000003628,150000,0 days 10:37:35.868846,True,True,5000
974,612,59.900000000000595,0 days 00:02:28.575405,12.608733,153720,1,0.7642800000003643,150000,0 days 10:40:08.106076,True,True,5000
975,179,16.59999999999998,0 days 00:00:45.268029,12.592735,153900,1,0.7647200000003648,150000,0 days 10:40:57.040700,True,True,5000
976,471,45.800000000000395,0 days 00:01:55.545549,12.4544325,154372,1,0.7658800000003659,150000,0 days 10:42:56.218933,True,True,5000
977,550,53.70000000000051,0 days 00:02:10.477487,12.806089,154923,1,0.7672400000003673,150000,0 days 10:45:10.338388,True,True,5000
978,452,43.90000000000037,0 days 00:01:51.570045,12.786422,155376,1,0.7683600000003684,150000,0 days 10:47:05.553862,True,True,5000
979,573,56.00000000000054,0 days 00:02:25.234437,12.58548,155950,1,0.7697800000003698,150000,0 days 10:49:34.474530,True,True,5000
980,236,22.30000000000006,0 days 00:00:55.530525,12.214298,156187,1,0.7703600000003704,150000,0 days 10:50:33.675553,True,True,5000
981,390,37.70000000000028,0 days 00:01:42.400262,12.576599,156578,1,0.7713200000003714,150000,0 days 10:52:19.715785,True,True,5000
982,388,37.50000000000028,0 days 00:01:54.141197,12.689853,156967,1,0.7722800000003723,150000,0 days 10:54:17.509235,True,True,5000
983,537,52.40000000000049,0 days 00:02:13.776156,12.938673,157505,1,0.7736200000003737,150000,0 days 10:56:34.916412,True,True,5000
984,532,51.90000000000048,0 days 00:02:10.934197,12.560223,158038,1,0.774940000000375,150000,0 days 10:58:49.512221,True,True,5000
985,460,44.70000000000038,0 days 00:01:58.845249,13.025632,158499,1,0.7760800000003761,150000,0 days 11:00:52.012632,True,True,5000
986,311,29.800000000000168,0 days 00:01:13.294529,12.667563,158811,1,0.7768400000003769,150000,0 days 11:02:08.967357,True,True,5000
987,256,24.30000000000009,0 days 00:01:05.183162,12.6754,159068,1,0.7774800000003775,150000,0 days 11:03:17.791501,True,True,5000
988,396,38.30000000000029,0 days 00:01:50.494284,12.844225,159465,1,0.7784600000003785,150000,0 days 11:05:11.921737,True,True,5000
989,388,37.50000000000028,0 days 00:01:44.609676,12.951018,159854,1,0.7794200000003795,150000,0 days 11:07:00.176731,True,True,5000
990,508,49.50000000000045,0 days 00:02:04.432652,12.80563,160363,1,0.7806800000003807,150000,0 days 11:09:08.236361,True,True,5000
991,504,49.10000000000044,0 days 00:02:01.605607,12.7323065,160868,1,0.781940000000382,150000,0 days 11:11:13.482338,True,True,5000
